,SampleID,ObjectID,Area,Eccentricity,Perimeter,MajorAxisLength,MinorAxisLength,Rugosity,Height,Width,AspectRatio
0,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00001_plane000,864790,0.8350633396553812,6158.746750430834,1594.0108509226657,876.9511487649146,1.1952534169798903,1465.0,1329.0,1.1023325808878857
1,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00002_plane000,5234,0.6832728842608283,700.8326112068522,103.508079443655,75.57778108535473,3.0719122063568203,96.99998474121094,68.99998474121094,1.4057971911880252
2,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00003_plane000,1762207,0.8377935381070778,8451.200681981249,2307.0425143506877,1259.6156086237374,1.1299603079196916,2060.0,1991.0,1.0346559517830236
3,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00004_plane000,2862,0.6692704588489728,340.7117241391813,72.59154008105631,53.9368846558791,1.798370093658832,70.99998474121094,49.99999237060547,1.4199999114990098
4,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00005_plane000,4808,0.3840202790140301,709.862048458375,97.09163513978558,89.64710087504504,2.849561877402753,97.0,83.0,1.1686746987951808
5,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00006_plane000,3717,0.45301894949708854,698.6610383315985,83.40242589172365,74.35333665456548,4.609909397287446,79.0,72.0,1.0972222222222223
6,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00007_plane000,2613,0.5501803435686037,290.2914139223983,66.00519489344607,55.117364783572555,1.554622419174193,55.99999237060547,49.99999237060547,1.1200000183105496
7,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00008_plane000,3703,0.589558391705936,407.58787847868,79.93230470953658,64.56338154044994,1.923496224474755,76.0,58.0,1.3103448275862069
8,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00009_plane000,7639,0.42369431759664083,1022.3788591251897,118.27107063766942,107.1305550294677,2.869224083734002,107.0,107.0,1.0
9,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00010_plane000,3281,0.35927133350743184,294.53405460951757,68.88935168919608,64.28982655512239,1.4264167046158482,59.99999237060547,55.99999237060547,1.0714285811599433
10,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00011_plane000,2585,0.9197511674321207,346.0670631985087,100.79345730496857,39.56162972757239,2.6521540173252984,102.83664899402544,45.30516690884947,2.2698658014200657
11,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00012_plane000,8106,0.9790456421137101,1007.8214639185593,265.1577460828641,53.99697149787933,7.290235913530713,227.99996948242188,48.99999237060547,4.653061326172704
12,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00013_plane000,79229,0.6580218697794492,3346.0320676988235,379.79549111510045,285.98555563481347,2.449305205667688,352.0,312.0,1.1282051282051282
13,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00014_plane000,2718,0.6043203407472808,499.68942956259485,72.17702050016113,57.506423408816154,3.2665724737132105,68.0,51.0,1.3333333333333333
14,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00015_plane000,3637,0.6480033498574924,441.2863632885149,82.0830113507954,62.51749832732692,2.106822873034637,74.0,64.0,1.15625
15,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00016_plane000,45386,0.6614893343309529,924.5727265770299,279.5554774378778,209.6539085258714,1.0687346171976013,285.44950242498675,207.7020123820566,1.3743222761843916
16,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00017_plane000,16161,0.6759243451417892,632.683332908185,176.35588293013768,129.9691743666409,1.1761044143858523,173.67125654051475,139.69920003485694,1.243180036085971
17,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00018_plane000,4851,0.7714022054966031,354.3330444827409,101.04599102237343,64.30040319969855,1.3734756923212534,97.14775714411286,67.98021433209782,1.4290592946577865
18,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00019_plane000,26456,0.6417353979801762,709.8376618407357,211.44579135347064,162.16330110309966,1.0776332779824234,186.85250354783534,183.12908124186578,1.0203322283971483
19,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00020_plane000,4742,0.4930465197481573,521.3757210636102,85.95248923001436,74.77891900992675,2.0754312031902233,78.0,67.0,1.164179104477612
20,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00021_plane000,2492,0.5559000440001529,274.0071426749364,64.3644536049409,53.502897028172825,1.9151820620731528,54.0,52.0,1.0384615384615385
21,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00022_plane000,21237,0.8149034645219654,802.1107857999043,223.60815977334502,129.60255320664285,1.2606370392585657,219.72267490281303,134.9723407739629,1.6279089007634595
22,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00023_plane000,32682,0.28966249824845375,842.589970519733,211.699300999558,202.62350868913532,1.1428904583715789,217.20720797248774,212.9395339315442,1.0200417177691181
23,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00024_plane000,35690,0.8372704796418277,925.0163773909259,294.4220654333267,160.9867288054457,1.1614378652744326,330.95493094612755,168.55653142897637,1.9634654803369633
24,125,125_U1553C_28R_5W_17-19cm_N1of1_Z200x_obj00025_plane000,2367,0.5569961016919683,397.3218971944478,62.957654933217526,52.28728351365475,2.630033023194407,58.0,54.0,1.0740740740740742
