,SampleID,ObjectID,Area,Eccentricity,Perimeter,MajorAxisLength,MinorAxisLength,Rugosity,Height,Width,AspectRatio
0,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00001_plane000,4870,0.660958547383944,455.44574285494895,95.97755716261457,72.0237100850499,1.7396772351012486,79.99998474121094,76.99998474121094,1.0389610466817973
1,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00002_plane000,454757,0.8281475006113138,5304.874780173443,1136.585373922976,637.0677286390177,1.4535819437014932,1014.0,973.0,1.042137718396711
2,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00003_plane000,5193,0.878517686434103,327.095454429505,120.42051187990843,57.5260613693102,1.0898018492130799,103.99998474121094,48.99998474121094,2.122449329126889
3,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00004_plane000,6855,0.5159730956540249,501.0620125646253,103.67254271406782,88.80639657809768,1.517062894554885,91.0,78.0,1.1666666666666667
4,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00005_plane000,3591,0.7038390866743326,265.58073580374355,81.91167708792463,58.18673341573958,1.1452406822892756,70.99998474121094,49.99999237060547,1.4199999114990098
5,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00006_plane000,3076,0.34161303854043085,250.99494936611666,66.14513851079865,62.16589294608349,1.2204550647342995,57.0,54.0,1.0555555555555556
6,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00007_plane000,3229,0.6167488889814824,259.96551211459376,74.03516962679323,58.27752141186853,1.2134162988321653,63.99999237060547,49.99999237060547,1.2800000427246159
7,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00008_plane000,35346,0.6846059234185208,801.5544366138002,251.54175087676248,183.35215027166797,1.0743292755827747,247.756325083039,195.43232417363694,1.2677346295227674
8,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00009_plane000,4136,0.755046794705661,302.9716087690037,91.70078952220594,60.12553980497039,1.2291671416639354,79.0,52.0,1.5192307692307692
9,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00010_plane000,8191,0.6625876725298714,407.2203461105329,120.7902506439586,90.47000895073295,1.1399924252350668,104.0,80.0,1.3
10,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00011_plane000,2758,0.6137802866481255,330.5817818242701,68.93261386355225,54.42070560724512,1.8361407903016773,76.15732514515416,55.939662460803746,1.3614191039947139
11,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00012_plane000,4519,0.683938091458402,298.40916292848976,90.68634452283867,66.15932047278204,1.1358106157395744,78.99998474121094,56.99999237060547,1.385964830092692
12,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00013_plane000,3491,0.6736343125383958,242.42640687119285,79.31662573390965,58.62012797910644,1.0518086249401994,68.0,50.0,1.36
13,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00014_plane000,4058,0.2500318530274895,274.0243866176395,74.71690697968809,72.34371955840732,1.1246323747455604,66.0,62.0,1.064516129032258
14,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00015_plane000,20500,0.4409108075802649,669.7371567773473,176.27481748205545,158.2156251700658,1.1353605675326444,174.0056147381272,165.38660190810782,1.052114335324504
15,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00016_plane000,12530,0.9498438938998203,812.5249993622774,237.42822854105265,74.24961051218378,1.6763689005684315,264.28204232530976,82.5089317798965,3.203071917478184
16,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00017_plane000,2978,0.14454119010793118,234.36753236814712,63.30479599526455,62.64001868506324,1.1554964739927867,55.0,54.0,1.0185185185185186
17,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00018_plane000,37721,0.7636585538936385,886.6904755831213,281.6726789851648,181.85360851590423,1.049804403317201,290.14604714180825,192.56038445300302,1.5067795380966449
18,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00019_plane000,3061,0.5855655919274529,263.41525958289964,71.0213678647087,57.571698380980315,1.2793390273443592,60.99999237060547,49.99999237060547,1.220000033569341
19,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00020_plane000,27939,0.7200879589816882,980.7148622007608,245.27091081066962,170.1892647954581,1.1521184114954324,248.90157618807174,178.19089537201864,1.396825441998182
20,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00021_plane000,16774,0.7664621913636424,668.0508652763322,191.89899551134215,123.25469604424372,1.1762530193579974,170.66891928130914,149.05107900934576,1.145036456063548
21,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00022_plane000,4723,0.7754174653346578,301.09545442950497,99.88581077557201,63.0727885939293,1.104014037703719,86.0,54.0,1.5925925925925926
22,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00023_plane000,13420,0.687229106120929,858.265114732455,157.92307983466338,114.72175973562122,1.8152386095360258,153.0,122.0,1.2540983606557377
23,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00024_plane000,4616,0.7558797681868512,271.65685424949237,96.90685910409616,63.445933532437095,1.0,83.0,54.0,1.537037037037037
24,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00025_plane000,15414,0.29730194700562645,739.6782822743016,159.64446747206154,152.425905116978,1.2502905303572582,158.43672103973327,156.23503178896382,1.014092161185357
25,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00026_plane000,8401,0.5764896623623755,418.2497833620557,117.40465043678292,95.93186138717333,1.1364197651370886,101.0,83.0,1.216867469879518
26,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00027_plane000,9851,0.6906292741002311,468.70057685088807,133.26503202089546,96.37846575869504,1.2157561578208735,130.83865435328448,102.91047688513157,1.2713832285446143
27,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00028_plane000,3434,0.7568633347503912,402.5584412271571,87.43401105238398,57.144524034649024,2.1890133051529856,88.99998474121094,57.99999237060547,1.5344826973859456
28,105,105_U1553C_23R_2W_19-23cm_N1of1_Z200x_obj00029_plane000,17903,0.6071174645307371,672.7665940288701,178.48599584315616,141.82713139298764,1.1553778364977394,166.83042835376546,143.5158368328336,1.1624530925328371
