,SampleID,ObjectID,Area,Eccentricity,Perimeter,MajorAxisLength,MinorAxisLength,Rugosity,Height,Width,AspectRatio
0,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00001_plane000,5490,0.107427224588326,389.73611075682084,84.5679886451246,84.07858952893582,1.427323394465878,85.1374356710182,84.86455906566073,1.003215436553984
1,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00002_plane000,8917,0.8097154213587591,1087.1900423072327,155.37467123092247,91.17739138822637,3.561581738363875,157.83174842946147,116.18154800174091,1.3584923866490095
2,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00003_plane000,2784,0.5063969272249447,311.5756851698602,66.06727060902858,56.96984047201954,1.7821797650077815,58.0,50.0,1.16
3,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00004_plane000,4189,0.6485255754195305,589.8376618407356,94.77477548459503,72.14188289951808,5.782722174909172,84.99998474121094,79.99998474121094,1.0625000119209311
4,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00005_plane000,2300,0.9161750484259615,234.30865786510142,90.57003165425321,36.29850725974237,1.6360827929561044,85.12493872190423,41.68714497887999,2.0419949306922116
5,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00006_plane000,2875,0.8475939733099467,268.5340546095176,86.56509758552481,45.935363971969345,1.5490382705641228,80.61017170656727,50.204578766846566,1.6056338622205422
6,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00007_plane000,2112,0.7022524276484223,289.0782104868019,64.80588400553755,46.137125694865965,1.9940476535801992,63.65809656121012,46.55477657847938,1.367380561990217
7,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00008_plane000,3562,0.9454310628058255,367.38686835190333,124.83303526035033,40.67337407948468,2.404843517881174,122.15945261223284,45.863806902450555,2.663526228253541
8,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00009_plane000,2033,0.7482003517298054,282.04877323527904,66.53699126953883,44.145487778810065,1.9101637690229247,58.0,47.0,1.2340425531914894
9,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00010_plane000,3596,0.7650741935334082,273.4629867976521,87.36370827896089,56.25717318075761,1.2612955788726172,93.53154117049566,58.231766644148934,1.6061944632740008
10,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00011_plane000,2737,0.46188252249199846,250.49242404917499,64.7015681495061,57.3864807756986,1.3643528343564084,64.34671573927669,60.81118183334395,1.058139536173167
11,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00012_plane000,2251,0.8282226107209392,220.20815280171306,75.8836119821794,42.52511840865832,1.4958451257264493,78.47036512594931,45.188605020259594,1.736507800822096
12,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00013_plane000,2148,0.11952644999487878,306.26807332528534,53.821685058904905,53.435838298354696,2.043156139083708,51.0,49.0,1.0408163265306123
13,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00014_plane000,2310,0.9102096209641175,230.42745289171938,88.08243130445905,36.47914999890705,1.9179570239485941,81.21741219364908,40.66231345886642,1.9973632901091027
14,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00015_plane000,2326,0.920554350983343,265.9838020778235,91.95489339008019,35.9189146188285,2.02556005095142,86.04159848930148,39.536318879738396,2.1762673138848077
15,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00016_plane000,2991,0.7543752688051494,354.4102089490163,81.55408140554525,53.53563950119082,1.8164384579056112,83.86756245082076,60.86201568911403,1.3779951501971297
16,130_2,130_U1553D_6R_4W_21-24cm_N2of2_Z200x_obj00017_plane000,3344,0.9102067019978277,340.03152929257595,107.98596050632273,44.72284668011857,1.8388860786412566,102.3641433694002,52.91740615487133,1.9344134720022936
