,SampleID,ObjectID,Area,Eccentricity,Perimeter,MajorAxisLength,MinorAxisLength,Rugosity,Height,Width,AspectRatio
0,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00001_plane000,3638,0.48471525965965095,266.40916292848976,74.5265974385211,65.1863284381534,1.152931716857759,64.0,58.0,1.103448275862069
1,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00002_plane000,18706,0.38589603858974336,627.445742854949,164.4103015065824,151.67545342836218,1.1428630374735782,142.0,131.0,1.083969465648855
2,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00003_plane000,11806,0.38871645911743,502.0315292925759,130.73416989482237,120.45289882969027,1.1604246739057966,113.0,104.0,1.0865384615384615
3,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00004_plane000,3802,0.44928318922206006,279.7228714274745,75.38457994469228,67.34778447095526,1.1946712225987053,64.99998474121094,57.99999237060547,1.120689539506786
4,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00005_plane000,6521,0.30949925105445925,338.8111831820431,95.65996552167734,90.96303121565364,1.064967966339289,82.0,79.0,1.0379746835443038
5,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00006_plane000,2680,0.48650857419638166,275.8061325481598,64.15972939359214,56.054803042607176,1.5191213845429614,56.0,49.0,1.1428571428571428
6,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00007_plane000,3672,0.5862600590327695,263.3380951166243,77.58995333239683,62.85739944489739,1.1384456927583264,67.0,55.0,1.2181818181818183
7,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00008_plane000,5240,0.7920556236457552,524.097546470558,108.95640733295863,66.51232164058365,1.9450220060243828,96.0,61.0,1.5737704918032787
8,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00009_plane000,38730,0.8598498319801888,1059.6437943888952,318.2476006047085,162.48036623423872,1.2346917236527113,277.0,141.0,1.9645390070921986
9,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00010_plane000,8274,0.7669145489487471,885.9818895055197,135.31634688540237,86.83916146283359,2.6869096242987784,126.99998474121094,81.99998474121094,1.5487805899235032
10,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00011_plane000,3662,0.4163259722703374,264.7523086789974,73.21049666738051,66.56411267099782,1.1545420045403414,63.0,59.0,1.0677966101694916
11,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00012_plane000,5688,0.3791311255712625,322.9949493661166,90.5975766974398,83.83382959429565,1.1033964477717797,78.0,72.0,1.0833333333333333
12,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00013_plane000,2952,0.9379469109830444,317.26197667087547,113.76575782439203,39.45156217309493,2.1096681755544497,116.82192398305789,40.87484299117348,2.8580396995845203
13,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00014_plane000,6924,0.6741697306105402,443.6295090390226,111.91059412705367,82.65452946668896,1.377123511583072,97.0,72.0,1.3472222222222223
14,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00015_plane000,3692,0.45175560787560537,279.2731239591687,74.20180404771965,66.19852601296907,1.2241190045654993,64.0,58.0,1.103448275862069
15,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00016_plane000,8264,0.7043355196930483,403.9655121145938,124.57635146101258,88.43266878673472,1.0986325176822942,109.0,77.0,1.4155844155844155
16,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00017_plane000,3681,0.7395471727464554,250.76955262170048,85.35070059253727,57.449960387609835,1.0427646598107505,72.99998474121094,48.99999237060547,1.4897958389275747
17,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00018_plane000,8079,0.8253849025278996,401.0365799264593,138.04179566106075,77.93431498670186,1.0980889413467774,119.0,67.0,1.7761194029850746
18,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00019_plane000,4559,0.8399785794512868,298.3675323681471,105.84504504928192,57.433591691714746,1.0997141796440542,90.99998474121094,49.99999237060547,1.8199999725341756
19,133_2,133_U1553D_6R_7W_20-23cm_N2of2_Z200x_obj00020_plane000,7697,0.8040034049117799,392.5512985522207,131.45143500805727,78.16426911587817,1.0910294625633545,113.0,68.0,1.661764705882353
