,SampleID,ObjectID,Area,Eccentricity,Perimeter,MajorAxisLength,MinorAxisLength,Rugosity,Height,Width,AspectRatio
0,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00001_plane000,1019974,0.8217134739483726,7591.1064530410185,1682.7890907114577,959.0229153043358,1.3310653408608601,1589.999755859375,1441.999755859375,1.1026352462256819
1,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00002_plane000,1204465,0.8368566356650347,7443.06063839857,1906.8783034387798,1043.8673527880221,1.2198159063527259,1650.0,1613.0,1.022938623682579
2,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00003_plane000,7981,0.765890062046131,402.35028842544403,128.65992781501828,82.72467308500373,1.1361265660094548,110.99998474121094,71.99998474121094,1.5416667814608216
3,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00004_plane000,7546,0.4879106763429042,705.6782822743016,108.87859317834011,95.0394231079103,2.0658151514774645,95.99998474121094,89.99998474121094,1.0666666779694753
4,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00005_plane000,4474,0.528312641589549,288.0243866176395,83.86066096730075,71.20188679822506,1.1046932923043735,72.0,61.0,1.180327868852459
5,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00006_plane000,4554,0.368319212276485,304.2081528017131,80.89807466880397,75.21089076319969,1.1931108812032067,69.99998474121094,64.99998474121094,1.0769230949808197
6,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00007_plane000,5982,0.4696110641892158,364.3919189857867,95.21618317235217,84.06383580182202,1.2413014400679014,82.0,73.0,1.1232876712328768
7,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00008_plane000,28307,0.5749062913820235,712.8843430349616,214.0294897321346,175.12305053604823,1.0725959591776288,198.63355549341767,170.2482780087649,1.1667287200590153
8,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00009_plane000,4208,0.6033564234202017,266.6690475583121,83.81136652549786,66.83718842414574,1.0571925778761857,71.99998474121094,56.99999237060547,1.2631577961112301
9,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00010_plane000,5233,0.3463798160779065,349.19090885901,86.06663240252192,80.73862220016638,1.2710426600941622,75.0,70.0,1.0714285714285714
10,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00011_plane000,4370,0.6566619254053934,307.62236636408613,88.00226913048024,66.36999726582408,1.2065014998125443,75.99998474121094,57.99999237060547,1.3103447368680674
11,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00012_plane000,3264,0.5167435921630656,259.58073580374355,71.35150285929963,61.086890674261305,1.197726316640703,60.99999237060547,52.99999237060547,1.150943417954847
12,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00013_plane000,6244,0.7261566927023839,551.4467888754756,111.18334444272357,76.4418004499817,1.840005261372543,97.99998474121094,67.99998474121094,1.4411765695855914
13,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00014_plane000,2853,0.19878814720202634,210.14213562373095,62.24092606983995,60.99875185822034,1.014830984571228,53.0,53.0,1.0
14,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00015_plane000,4579,0.7790351141793461,300.5096679918781,98.6019160296515,61.821458443656866,1.1090122297558203,85.0,53.0,1.6037735849056605
15,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00016_plane000,6775,0.3942332384771005,331.11269837220806,99.11799801196918,91.09047306942968,1.0215046486784694,84.99998474121094,77.99998474121094,1.089743607299728
16,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00017_plane000,3388,0.31514051910749846,283.4629867976521,69.23575266937567,65.70784639463665,1.2925000846400092,60.0,57.0,1.0526315789473684
17,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00018_plane000,4320,0.41128597542666495,266.7695526217005,79.50320696439714,72.46767887989141,1.0367483107599496,68.0,62.0,1.096774193548387
18,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00019_plane000,5608,0.7329848616054094,311.25483399593907,104.84182860496902,71.31812450790964,1.0390527019094065,90.0,61.0,1.4754098360655739
19,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00020_plane000,19450,0.49175520655989824,942.1118318204309,187.09418844111502,162.9091763276123,1.50826081783527,190.68531154401023,176.45511273840773,1.0806448653414682
20,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00021_plane000,5868,0.47221719582860133,390.99599538664324,94.20825387493647,83.04290161165342,1.3166153297079555,82.0,72.0,1.1388888888888888
21,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00022_plane000,20942,0.5398538081753061,734.0386719675124,181.9558727890176,153.16295588038835,1.2834164903419265,158.0,133.0,1.1879699248120301
22,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00023_plane000,7045,0.4784392337091805,560.8610024378487,103.70395463243241,91.064585448348,1.740267994671073,89.99998474121094,80.99998474121094,1.1111111320422387
23,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00024_plane000,4304,0.7477503054805597,296.5096679918781,93.04983784724418,61.783234154382285,1.1423710840503392,80.0,53.0,1.509433962264151
24,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00025_plane000,10084,0.919746801091211,579.2274887854693,190.05290769450133,74.59808364059099,1.2771765557767127,203.88706824780874,93.51961844444205,2.18015290950886
25,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00026_plane000,10812,0.8428502762182588,518.0731598529185,163.7225563146217,88.10698783233198,1.2365383296962944,142.0,76.0,1.868421052631579
26,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00027_plane000,6139,0.42821110916296173,356.69343417595167,95.21996263435356,86.04825484795164,1.1837942453824781,84.0,74.0,1.135135135135135
27,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00028_plane000,4564,0.7585206390466291,300.8528137423857,96.72205501547805,63.02883198275545,1.115099852240938,83.0,54.0,1.537037037037037
28,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00029_plane000,28518,0.3209277218084542,1160.3849557795995,234.50632783303678,222.1018081421013,1.271061388701372,267.54731886686136,222.85044140976578,1.200568942894348
29,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00030_plane000,5211,0.5232663044237974,390.0904037956216,89.90041900889558,76.61036968808912,1.4352165325469886,78.0,72.0,1.0833333333333333
30,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00031_plane000,11900,0.6739890843872528,456.2253967444162,146.59637138107396,108.29679454492889,1.0326537796642148,126.0,93.0,1.3548387096774193
31,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00032_plane000,4617,0.59883183922681,272.8700576850888,87.6231232299997,70.17515036513268,1.0217132837365535,75.0,60.0,1.25
32,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00033_plane000,7324,0.6262686104651132,374.5096679918781,111.85276481005398,87.20123809258696,1.1122025928210246,97.99998474121094,74.99998474121094,1.3066667290581724
33,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00034_plane000,2778,0.15088500115972434,261.5218613006978,61.33378316311134,60.631592435268956,1.3771593304552687,53.0,53.0,1.0
34,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00035_plane000,14319,0.6035710841196917,638.9503602129438,156.77114152632902,124.99507205804444,1.233857526732364,157.61205237890042,123.79439132263963,1.2731760356422237
35,101_1,101_U1553C_22R_1W_28-30cm_N1of2_Z200x_obj00036_plane000,4031,0.7077093629811559,292.2081528017131,87.25783600813782,61.647982723793646,1.192340472544207,75.0,53.0,1.4150943396226414
