,SampleID,ObjectID,Area,Eccentricity,Perimeter,MajorAxisLength,MinorAxisLength,Rugosity,Height,Width,AspectRatio
0,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00001_plane000,3138,0.8936874066641042,382.83661582020915,99.1242290531286,44.47606171891568,1.9814205707107366,102.0,42.0,2.4285714285714284
1,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00003_plane000,6098,0.7394320749299897,468.0731598529185,110.56847085404988,74.43814085900654,1.537050229417722,100.0,70.0,1.4285714285714286
2,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00004_plane000,2320,0.3594004173801669,272.14927829866735,58.23468533970839,54.343644220300355,1.6209058782542132,51.0,50.0,1.02
3,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00005_plane000,34035,0.4757865874320822,3204.8543981691596,239.955818416277,211.0557210152314,4.247695929098261,245.0,232.0,1.0560344827586208
4,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00006_plane000,9149,0.709669342443097,678.1686142824235,140.22895635777937,98.79619365291316,1.502850636030032,116.0,91.0,1.2747252747252746
5,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00007_plane000,3506,0.6357556299874848,335.91883092036784,78.07453360241448,60.2649824324121,1.528300157858417,67.99998474121094,53.99999237060547,1.2592591546036267
6,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00008_plane000,4490,0.7882789022589256,420.60007178749976,98.94742929980676,60.88414484516406,1.622602808085743,87.0,55.0,1.5818181818181818
7,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00009_plane000,21574,0.8279930031552254,714.2752160002218,225.2160157807908,126.28727506907558,1.125847169512411,213.09248236412745,128.40616787758034,1.6595190549357817
8,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00010_plane000,7455,0.6377079576600725,377.28636328851496,114.1922012724393,87.95976735232617,1.135550366566778,104.84187551326087,93.00791204941648,1.1272360942535387
9,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00011_plane000,2533,0.6029465765904948,255.37972567696693,65.55903801892804,52.30179196394562,1.3372727293751634,56.0,50.0,1.12
10,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00012_plane000,4162,0.7584297572784247,350.5340546095176,92.8578680507279,60.52056007658813,1.3462156258745566,83.0,52.0,1.5961538461538463
11,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00013_plane000,18462,0.7938482969981144,983.2955980045045,201.1250729261606,122.30734374149694,1.6705378925079841,192.0,121.0,1.5867768595041323
12,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00014_plane000,3050,0.7262323670920268,380.8183258569795,78.55286895292342,54.0011152841631,2.077413244078735,68.0,49.0,1.3877551020408163
13,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00015_plane000,22055,0.7342203618115536,662.4234482783626,206.80335672417556,140.40112159871603,1.1106729344164283,207.0773992066781,143.1019646073634,1.4470618888765612
14,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00016_plane000,29914,0.7437604136513534,1612.7840174403227,276.97914751548365,185.14568449027183,8.372556942178813,294.89973112778875,190.65073856228543,1.5468061301605986
15,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00017_plane000,31696,0.6165234115108652,1015.9696961966998,245.63442478542356,193.39696682594249,1.1491377671917533,221.32227661893987,213.17625475726516,1.038212613646629
16,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00018_plane000,21604,0.5028817034960381,698.358477120907,180.3950510502899,155.92540883223376,1.2086741211075474,182.3117057281681,158.41740320721163,1.150831297806987
17,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00019_plane000,11405,0.3562106664446338,841.9331162702406,127.9191672630438,119.52839553334486,2.019451936724316,120.99998474121094,118.99998474121094,1.01680672484412
18,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00020_plane000,3384,0.6922000444744666,252.26093065034894,78.84942113076023,56.90607563478638,1.1195986801286242,67.99998474121094,48.99999237060547,1.3877550067130897
19,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00021_plane000,4381,0.7130018050469548,351.0193359837562,91.11312291701577,63.885077407404054,1.3986474435073408,80.0,56.0,1.4285714285714286
20,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00022_plane000,5308,0.9147421033050172,676.4234482783626,138.32582289080875,55.88891946973521,2.4599849580884228,125.99998474121094,50.99999237060547,2.470588305692232
21,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00023_plane000,18267,0.6160661559001788,632.7249634685276,179.31763733655595,141.2475014560464,1.0838249507967999,161.008316478769,153.7640009677742,1.0471132089786936
22,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00024_plane000,4815,0.8674538153467786,462.18585822512665,114.78354304937139,57.10684623073429,1.7670603663926718,102.0,51.0,2.0
23,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00025_plane000,14057,0.6998299210758794,550.1736649163068,162.0264393092589,115.73702709274372,1.161442737434916,140.81178145106517,101.17981976108997,1.391698283151283
24,123,123_U1553C_28R_3W_18-21cm_N1of1_Z200x_obj00026_plane000,3041,0.7050238749590471,410.8305191657992,78.79542457587027,55.88042048814768,2.6253620503981296,67.77776710327466,50.02606705491171,1.3548490035980159
